Census_Tract,County,State,State_Abbr,Resilience_Score,Health_Burden,Urban_Rural,Population_2010,Poverty_Rate,Median_Income,GEOID,latitude,longitude
39063000500,Hancock County,Ohio,OH,1.407,0.023,Urban,5106,16.6,51039.0,39063000500,41.0717972,-83.6390673
48201540800,Harris County,Texas,TX,1.406,-0.397,Urban,7883,12.9,58931.0,48201540800,29.8880933,-95.6022229
4013112513,Maricopa County,Arizona,AZ,1.405,-0.613,Urban,8131,16.8,49265.0,04013112513,33.4249542,-112.1894721
44009051504,Washington County,Rhode Island,RI,1.404,-0.635,Urban,4445,26.4,90292.0,44009051504,41.3869424,-71.4906693
6037400604,Los Angeles County,California,CA,1.403,-0.812,Urban,2980,20.0,99191.0,06037400604,34.1519934,-117.8945884
42117950600,Tioga County,Pennsylvania,PA,1.403,-0.373,Urban,6021,25.2,59722.0,42117950600,41.8082613,-77.1046041
26065000600,Ingham County,Michigan,MI,1.398,-0.274,Urban,1649,31.2,43750.0,26065000600,42.7379819,-84.5584514
31055006400,Douglas County,Nebraska,NE,1.398,-0.515,Urban,4895,20.2,65900.0,31055006400,41.2717996,-96.0153924
48029181725,Bexar County,Texas,TX,1.396,-0.457,Urban,5411,12.7,49766.0,48029181725,29.4601895,-98.6260127
55127000400,Walworth County,Wisconsin,WI,1.395,-0.573,Urban,3855,17.9,54018.0,55127000400,42.8273168,-88.7120151
48113020400,Dallas County,Texas,TX,1.395,-0.424,Urban,5518,32.2,98566.0,48113020400,32.7717084,-96.7911232
26077001502,Kalamazoo County,Michigan,MI,1.393,-0.267,Urban,4207,21.3,75717.0,26077001502,42.3050319,-85.6367332
48273020300,Kleberg County,Texas,TX,1.393,-0.361,Urban,7271,37.4,43304.0,48273020300,27.5288503,-97.8802121
48453002208,Travis County,Texas,TX,1.392,-0.291,Urban,7525,24.6,46667.0,48453002208,30.2763965,-97.6536056
39049009430,Franklin County,Ohio,OH,1.392,0.027,Urban,7328,16.2,54179.0,39049009430,39.8982581,-82.9094203
18097310305,Marion County,Indiana,IN,1.392,-0.193,Urban,6557,14.8,55329.0,18097310305,39.844342,-86.2698563
21151010701,Madison County,Kentucky,KY,1.392,-0.016,Urban,4203,21.1,73750.0,21151010701,37.7770771,-84.3486573
55063000900,La Crosse County,Wisconsin,WI,1.391,-0.595,Urban,3742,15.9,50900.0,55063000900,43.7905981,-91.2449232
51660000101,Harrisonburg city,Virginia,VA,1.39,-0.382,Urban,4345,18.0,45850.0,51660000101,38.4542657,-78.8556932
25017333300,Middlesex County,Massachusetts,MA,1.39,-0.864,Urban,4063,5.8,86019.0,25017333300,42.4707641,-71.152055
6013329000,Contra Costa County,California,CA,1.388,-0.812,Urban,6309,2.2,91313.0,06013329000,37.9947835,-122.0338473
34029723300,Ocean County,New Jersey,NJ,1.387,-0.645,Urban,6681,11.0,76363.0,34029723300,39.9594148,-74.1398771
23005003000,Cumberland County,Maine,ME,1.386,-0.543,Urban,6499,14.5,64058.0,23005003000,43.6360098,-70.3244028
5045031003,Faulkner County,Arkansas,AR,1.384,0.013,Urban,2269,26.8,54167.0,05045031003,35.0567697,-92.5057475
6037402402,Los Angeles County,California,CA,1.381,-0.799,Urban,7076,19.3,62957.0,06037402402,34.0546463,-117.7866816
39049009410,Franklin County,Ohio,OH,1.38,0.033,Urban,2874,14.5,56087.0,39049009410,39.9112865,-82.8572832
48121020503,Denton County,Texas,TX,1.378,-0.411,Urban,5726,22.3,62829.0,48121020503,33.2455592,-97.1250549
34023007103,Middlesex County,New Jersey,NJ,1.378,-0.643,Urban,4559,13.2,59612.0,34023007103,40.4428888,-74.3443138
42031160102,Clarion County,Pennsylvania,PA,1.377,-0.391,Urban,5062,23.1,64246.0,42031160102,41.2177186,-79.2782561
42101035702,Philadelphia County,Pennsylvania,PA,1.375,-0.363,Urban,4405,25.3,40795.0,42101035702,40.1130914,-75.0374316
16001001700,Ada County,Idaho,ID,1.374,-0.609,Urban,5715,25.3,49911.0,16001001700,43.5831863,-116.222969
48201240702,Harris County,Texas,TX,1.373,-0.377,Urban,10524,14.4,55848.0,48201240702,29.9803374,-95.4060929
22055000602,Lafayette Parish,Louisiana,LA,1.373,0.032,Urban,4288,24.9,72872.0,22055000602,30.2264719,-92.0448716
8069001104,Larimer County,Colorado,CO,1.372,-1.165,Urban,5671,22.7,60655.0,08069001104,40.5601578,-105.1246055
28163950100,Yazoo County,Mississippi,MS,1.369,0.556,Rural,7841,21.1,51776.0,28163950100,32.8856198,-90.2104913
48341950200,Moore County,Texas,TX,1.369,0.001,Rural,6671,10.3,55875.0,48341950200,35.808717,-101.9509669
18097355900,Marion County,Indiana,IN,1.369,-0.179,Urban,2533,26.3,56184.0,18097355900,39.756268,-86.1375593
40125500500,Pottawatomie County,Oklahoma,OK,1.368,0.025,Urban,4335,23.3,46831.0,40125500500,35.3501913,-96.9425632
22057020703,Lafourche Parish,Louisiana,LA,1.366,0.037,Urban,5143,20.1,108606.0,22057020703,29.8073494,-90.8117255
4013112512,Maricopa County,Arizona,AZ,1.366,-0.589,Urban,1796,27.2,32036.0,04013112512,33.4488095,-112.1727317
13067030905,Cobb County,Georgia,GA,1.365,-0.334,Urban,7863,16.2,61793.0,13067030905,33.9073366,-84.5863344
53033011300,King County,Washington,WA,1.363,-0.867,Urban,5984,5.7,69697.0,53033011300,47.527369,-122.3448435
48491021503,Williamson County,Texas,TX,1.362,-0.259,Urban,4198,14.7,63367.0,48491021503,30.5230377,-97.6794486
1097003602,Mobile County,Alabama,AL,1.362,0.189,Urban,1532,35.5,39444.0,01097003602,30.6991449,-88.1997383
1077010600,Lauderdale County,Alabama,AL,1.361,0.182,Urban,2740,35.4,39560.0,01077010600,34.8103953,-87.6709633
39095002401,Lucas County,Ohio,OH,1.36,0.063,Urban,3759,43.6,43672.0,39095002401,41.6581543,-83.5980437
40143002500,Tulsa County,Oklahoma,OK,1.36,0.037,Urban,3980,30.6,,40143002500,36.1524544,-95.9907295
28057950300,Itawamba County,Mississippi,MS,1.359,0.2,Urban,3365,26.0,47237.0,28057950300,34.2674954,-88.400177
5027950400,Columbia County,Arkansas,AR,1.359,0.021,Urban,6495,24.0,60625.0,05027950400,33.2854794,-93.2429435
6037201700,Los Angeles County,California,CA,1.358,-0.785,Urban,5093,22.4,66346.0,06037201700,34.0674315,-118.1708887
22063040805,Livingston Parish,Louisiana,LA,1.358,0.045,Urban,5084,23.4,63494.0,22063040805,30.4508392,-90.9347179
54039002100,Kanawha County,West Virginia,WV,1.357,0.385,Urban,4702,22.4,73813.0,54039002100,38.3520951,-81.6683457
36071000100,Orange County,New York,NY,1.355,-0.546,Urban,3525,16.5,59737.0,36071000100,41.5158696,-74.015852
53033029205,King County,Washington,WA,1.355,-0.863,Urban,4602,6.2,78269.0,53033029205,47.3878067,-122.2638518
29077005800,Greene County,Missouri,MO,1.354,-0.208,Urban,5314,38.6,41769.0,29077005800,37.1861699,-93.3327715
53033025701,King County,Washington,WA,1.354,-0.862,Urban,5545,8.9,66526.0,53033025701,47.471605,-122.1913869
39113050303,Montgomery County,Ohio,OH,1.353,0.075,Urban,3932,26.9,42569.0,39113050303,39.6491171,-84.2402546
4019003304,Pima County,Arizona,AZ,1.353,-0.579,Urban,3171,22.5,60231.0,04019003304,32.2228661,-110.8821858
13135050511,Gwinnett County,Georgia,GA,1.353,-0.3,Urban,10270,18.8,56875.0,13135050511,33.9722386,-84.0663115
20173009301,Sedgwick County,Kansas,KS,1.352,-0.239,Urban,5847,9.1,52813.0,20173009301,37.7038546,-97.4251384
53033026200,King County,Washington,WA,1.352,-0.86,Urban,4998,13.4,71228.0,53033026200,47.4591441,-122.2435898
21029020701,Bullitt County,Kentucky,KY,1.35,-0.038,Urban,6134,17.5,57233.0,21029020701,38.0091267,-85.7145819
6047000901,Merced County,California,CA,1.349,-0.455,Rural,3970,14.5,63750.0,06047000901,37.203588,-120.5697813
13089023113,DeKalb County,Georgia,GA,1.349,-0.316,Urban,3187,31.1,41991.0,13089023113,33.7788335,-84.2562785
13121011900,Fulton County,Georgia,GA,1.348,-0.303,Urban,2934,35.3,31827.0,13121011900,33.7538839,-84.3825135
6059076102,Orange County,California,CA,1.347,-0.77,Urban,7487,19.6,60625.0,06059076102,33.78409,-117.8916704
18053000800,Grant County,Indiana,IN,1.347,-0.184,Urban,6967,31.6,41386.0,18053000800,40.5126404,-85.6602842
37133002400,Onslow County,North Carolina,NC,1.346,-0.313,Urban,6283,23.7,38818.0,37133002400,34.740898,-77.3129985
47125101202,Montgomery County,Tennessee,TN,1.343,-0.079,Urban,3767,19.5,49934.0,47125101202,36.5871778,-87.4385433
24045010502,Wicomico County,Maryland,MD,1.343,-0.451,Urban,8875,26.9,45263.0,24045010502,38.3419765,-75.5793096
32003003625,Clark County,Nevada,NV,1.339,-0.477,Urban,6727,22.8,58618.0,32003003625,36.2541882,-115.1257999
21111009105,Jefferson County,Kentucky,KY,1.339,0.0,Urban,2985,7.7,51438.0,21111009105,38.129801,-85.7624275
6007000501,Butte County,California,CA,1.338,-0.785,Urban,4333,23.5,95286.0,06007000501,39.7376427,-121.8867987
21117065600,Kenton County,Kentucky,KY,1.338,0.003,Urban,6263,20.2,59453.0,21117065600,38.9992814,-84.5932552
42095011300,Northampton County,Pennsylvania,PA,1.337,-0.343,Urban,4061,23.2,47606.0,42095011300,40.6068827,-75.3386555
5007021101,Benton County,Arkansas,AR,1.337,0.026,Urban,4551,23.0,55127.0,05007021101,36.2084623,-94.512156
25011040800,Franklin County,Massachusetts,MA,1.337,-0.835,Urban,5180,10.6,70625.0,25011040800,42.4542177,-72.6108585
34037371600,Sussex County,New Jersey,NJ,1.336,-0.612,Urban,3019,8.6,64630.0,34037371600,41.1710396,-74.5162623
29201781000,Scott County,Missouri,MO,1.335,0.172,Rural,3935,14.4,51935.0,29201781000,37.0893947,-89.5102872
26077002005,Kalamazoo County,Michigan,MI,1.335,-0.232,Urban,4134,20.4,95543.0,26077002005,42.2134088,-85.6201072
29077003002,Greene County,Missouri,MO,1.335,-0.197,Urban,5057,26.1,45552.0,29077003002,37.1584871,-93.3276457
6085504602,Santa Clara County,California,CA,1.334,-0.752,Urban,2144,3.5,93681.0,06085504602,37.4495304,-121.9940964
13059150300,Clarke County,Georgia,GA,1.334,-0.318,Urban,3302,21.8,113301.0,13059150300,33.9247487,-83.4157339
42091205700,Montgomery County,Pennsylvania,PA,1.33,-0.34,Urban,4554,13.4,68594.0,42091205700,40.1040719,-75.3435504
6065030101,Riverside County,California,CA,1.329,-0.757,Urban,1226,17.3,59476.0,06065030101,33.9971996,-117.3519676
45019003115,Charleston County,South Carolina,SC,1.328,-0.17,Urban,7113,31.0,38370.0,45019003115,32.9798853,-80.0611887
48041002014,Brazos County,Texas,TX,1.323,-0.409,Urban,1768,54.8,118750.0,48041002014,30.5561761,-96.3780551
47037017200,Davidson County,Tennessee,TN,1.323,-0.101,Urban,1335,27.5,39000.0,47037017200,36.1215514,-86.7595945
39027964700,Clinton County,Ohio,OH,1.322,0.06,Urban,5569,12.9,47727.0,39027964700,39.4277068,-83.8285376
6073018609,San Diego County,California,CA,1.319,-0.748,Urban,6133,11.0,64985.0,06073018609,33.2501756,-117.3150563
27037060805,Dakota County,Minnesota,MN,1.318,-0.735,Urban,3261,20.1,88258.0,27037060805,44.7686333,-93.2119363
20045000100,Douglas County,Kansas,KS,1.318,-0.268,Urban,2847,16.3,59632.0,20045000100,39.0090285,-95.2289553
46103011500,Pennington County,South Dakota,SD,1.318,-0.45,Urban,744,26.3,22453.0,46103011500,44.1344511,-103.0932723
27137002000,St. Louis County,Minnesota,MN,1.317,-0.696,Urban,1225,20.8,66364.0,27137002000,46.7761948,-92.1164759
26065004902,Ingham County,Michigan,MI,1.316,-0.225,Urban,3743,35.9,107600.0,26065004902,42.7175293,-84.4416291
5069000502,Jefferson County,Arkansas,AR,1.315,0.063,Urban,3732,23.0,43000.0,05069000502,34.2689057,-92.0292438
47089070300,Jefferson County,Tennessee,TN,1.314,-0.076,Urban,7239,21.5,50338.0,47089070300,36.1445715,-83.4918959
53033030901,King County,Washington,WA,1.313,-0.838,Urban,3606,7.7,71607.0,53033030901,47.2807128,-122.2531121
29095004300,Jackson County,Missouri,MO,1.313,-0.178,Urban,2168,23.5,71346.0,29095004300,39.0777891,-94.57538
13217100800,Newton County,Georgia,GA,1.313,0.077,Rural,9687,17.7,53043.0,13217100800,33.4607699,-83.8782739
13067030412,Cobb County,Georgia,GA,1.312,-0.302,Urban,3776,29.5,46369.0,13067030412,33.9279446,-84.503893
32031002704,Washoe County,Nevada,NV,1.31,-0.45,Urban,4716,17.7,49409.0,32031002704,39.5758966,-119.769284
37179020306,Union County,North Carolina,NC,1.31,-0.273,Urban,6683,24.4,67820.0,37179020306,35.067942,-80.6117025
48437950200,Swisher County,Texas,TX,1.309,0.074,Rural,2016,15.3,53152.0,48437950200,34.6100135,-101.7496792
48113013010,Dallas County,Texas,TX,1.308,-0.373,Urban,4388,22.4,37024.0,48113013010,32.8688147,-96.6802329
37179020701,Union County,North Carolina,NC,1.308,-0.272,Urban,5383,24.2,52039.0,37179020701,35.0177952,-80.4516641
37049961302,Craven County,North Carolina,NC,1.305,-0.32,Urban,5673,18.9,47160.0,37049961302,34.8607675,-76.8418644
55015020304,Calumet County,Wisconsin,WI,1.304,-0.562,Urban,3827,7.5,63385.0,55015020304,44.2396229,-88.3723045
21021930300,Boyle County,Kentucky,KY,1.303,-0.013,Urban,3223,29.2,36000.0,21021930300,37.6417428,-84.7736443
4017960500,Navajo County,Arizona,AZ,1.301,-0.228,Rural,4144,24.4,53640.0,04017960500,34.8941297,-110.448289
45079011303,Richland County,South Carolina,SC,1.295,-0.128,Urban,4919,9.7,51005.0,45079011303,34.0800258,-80.9404466
37081011904,Guilford County,North Carolina,NC,1.294,-0.302,Urban,4265,15.0,45000.0,37081011904,36.1324986,-79.773038
1081041700,Lee County,Alabama,AL,1.291,0.226,Urban,8528,9.3,51566.0,01081041700,32.6313312,-85.3521797
40143001800,Tulsa County,Oklahoma,OK,1.29,0.079,Urban,1899,21.3,55391.0,40143001800,36.1542699,-95.9269671
9009345300,New Haven County,Connecticut,CT,1.29,-0.623,Urban,6455,4.6,75428.0,09009345300,41.4797987,-73.0744088
34035050500,Somerset County,New Jersey,NJ,1.29,-0.585,Urban,3204,8.5,66858.0,34035050500,40.5686897,-74.6321728
39025041102,Clermont County,Ohio,OH,1.29,0.078,Urban,4656,26.3,56667.0,39025041102,39.0762425,-84.2059585
20045000200,Douglas County,Kansas,KS,1.288,-0.251,Urban,6819,29.4,66101.0,20045000200,38.9553017,-95.211845
48113018141,Dallas County,Texas,TX,1.287,-0.36,Urban,3830,22.4,41052.0,48113018141,32.8720402,-96.5276514
29510118100,St. Louis city,Missouri,MO,1.287,-0.002,Urban,1324,24.1,41964.0,29510118100,38.6235565,-90.2538984
28035010300,Forrest County,Mississippi,MS,1.286,0.235,Urban,3510,7.3,46313.0,28035010300,31.3667311,-89.2439289
13051004209,Chatham County,Georgia,GA,1.285,-0.292,Urban,3175,21.6,43672.0,13051004209,31.9726964,-81.126552
17197882702,Will County,Illinois,IL,1.283,-0.373,Urban,3075,18.2,66029.0,17197882702,41.5271036,-88.0961954
1089010301,Madison County,Alabama,AL,1.281,0.235,Urban,8125,11.2,54274.0,01089010301,34.9392227,-86.5836942
42027011100,Centre County,Pennsylvania,PA,1.281,-0.336,Urban,6187,5.8,60438.0,42027011100,40.9141226,-77.7683415
8041004511,El Paso County,Colorado,CO,1.281,-0.8,Rural,6897,11.4,66610.0,08041004511,38.6117809,-104.6756561
37093970101,Hoke County,North Carolina,NC,1.28,-0.288,Urban,8327,22.1,53179.0,37093970101,35.0306868,-79.1911685
26103000700,Marquette County,Michigan,MI,1.28,-0.189,Urban,3462,22.0,65592.0,26103000700,46.5660009,-87.4354659
1101005410,Montgomery County,Alabama,AL,1.279,0.24,Urban,4933,38.0,53500.0,01101005410,32.3466249,-86.2086223
26081010200,Kent County,Michigan,MI,1.279,-0.197,Urban,4137,19.7,55264.0,26081010200,43.2231791,-85.5480728
27053025100,Hennepin County,Minnesota,MN,1.279,-0.706,Urban,2570,5.0,70750.0,27053025100,44.8511691,-93.2260805
37133001102,Onslow County,North Carolina,NC,1.277,-0.271,Urban,4570,8.9,44458.0,37133001102,34.7400089,-77.4743709
29047020603,Clay County,Missouri,MO,1.277,-0.174,Urban,3492,7.1,55323.0,29047020603,39.1875089,-94.5055514
48201532501,Harris County,Texas,TX,1.277,-0.319,Urban,8895,12.0,60118.0,48201532501,29.8876598,-95.5156503
10003014000,New Castle County,Delaware,DE,1.276,-0.242,Urban,5276,15.3,56707.0,10003014000,39.6859213,-75.6924475
47091956100,Johnson County,Tennessee,TN,1.275,0.269,Rural,4161,19.4,43792.0,47091956100,36.4201518,-81.9235258
48367140101,Parker County,Texas,TX,1.275,-0.254,Urban,4178,13.5,56477.0,48367140101,32.7538452,-97.75567
18141010400,St. Joseph County,Indiana,IN,1.275,-0.106,Urban,3287,14.2,53108.0,18141010400,41.6556576,-86.1469272
6013317000,Contra Costa County,California,CA,1.274,-0.744,Urban,2144,10.1,81250.0,06013317000,38.0176878,-122.1262123
53033032103,King County,Washington,WA,1.272,-0.812,Urban,4280,15.1,77244.0,53033032103,47.5388094,-122.0482835
51153901602,Prince William County,Virginia,VA,1.271,-0.507,Urban,7539,8.7,75536.0,51153901602,38.7964637,-77.4982233
22003950100,Allen Parish,Louisiana,LA,1.271,0.395,Rural,5115,14.6,47206.0,22003950100,30.6731894,-92.912636
35049000800,Santa Fe County,New Mexico,NM,1.27,-0.4,Urban,2987,25.5,86852.0,35049000800,35.6804646,-105.9703845
37133002202,Onslow County,North Carolina,NC,1.27,-0.267,Urban,5081,25.2,39333.0,37133002202,34.7456307,-77.3655447
21151011302,Madison County,Kentucky,KY,1.269,0.057,Urban,4619,22.1,56655.0,21151011302,37.5704476,-84.2719293
13029920303,Bryan County,Georgia,GA,1.267,-0.29,Urban,5140,21.3,54773.0,13029920303,31.9388503,-81.3220146
48439100602,Tarrant County,Texas,TX,1.266,-0.221,Urban,3759,10.3,60868.0,48439100602,32.7756834,-97.4353207
1055010401,Etowah County,Alabama,AL,1.266,0.23,Urban,3471,23.6,46085.0,01055010401,33.9635356,-86.0419345
1089002502,Madison County,Alabama,AL,1.265,0.244,Urban,3082,31.5,39583.0,01089002502,34.6781595,-86.5938685
51700032124,Newport News city,Virginia,VA,1.265,-0.293,Urban,3874,8.4,66250.0,51700032124,37.1575736,-76.5320154
49005001001,Cache County,Utah,UT,1.265,-0.95,Urban,3026,12.6,59853.0,49005001001,41.7204166,-111.8535736
48029181716,Bexar County,Texas,TX,1.262,-0.377,Urban,7342,10.1,48354.0,48029181716,29.5080917,-98.6954648
26081000100,Kent County,Michigan,MI,1.262,-0.187,Urban,2213,10.5,53611.0,26081000100,43.0253597,-85.6473949
29095013410,Jackson County,Missouri,MO,1.261,-0.146,Urban,3438,13.3,48229.0,29095013410,38.8498514,-94.5104058
24510272003,Baltimore city,Maryland,MD,1.26,-0.222,Urban,5817,10.7,77813.0,24510272003,39.3633286,-76.6854724
22061960300,Lincoln Parish,Louisiana,LA,1.26,0.102,Urban,5445,37.3,26645.0,22061960300,32.5431241,-92.7070047
48113010000,Dallas County,Texas,TX,1.259,-0.343,Urban,11780,20.5,70227.0,48113010000,32.8114428,-96.8620144
5143010200,Washington County,Arkansas,AR,1.259,0.125,Urban,6832,26.7,46875.0,05143010200,36.1983825,-94.1126739
48027021201,Bell County,Texas,TX,1.258,-0.375,Urban,3021,8.2,56098.0,48027021201,31.1156501,-97.3891376
22055001903,Lafayette Parish,Louisiana,LA,1.257,0.102,Urban,6219,17.3,44500.0,22055001903,30.1963602,-92.1170561
4013111700,Maricopa County,Arizona,AZ,1.257,-0.525,Urban,5647,24.2,72689.0,04013111700,33.4729707,-112.05638
53033025601,King County,Washington,WA,1.257,-0.804,Urban,4941,6.7,79663.0,53033025601,47.4827528,-122.1748691
6097153200,Sonoma County,California,CA,1.255,-0.701,Urban,7522,10.6,65612.0,06097153200,38.38805,-122.7284014
36027220100,Dutchess County,New York,NY,1.255,-0.503,Urban,6011,17.3,56127.0,36027220100,41.7093427,-73.9367822
9001211200,Fairfield County,Connecticut,CT,1.255,-0.605,Urban,6046,12.0,84861.0,09001211200,41.417986,-73.4573799
26155030600,Shiawassee County,Michigan,MI,1.254,-0.154,Urban,1896,30.9,37019.0,26155030600,42.9980354,-84.1762226
26065006500,Ingham County,Michigan,MI,1.252,-0.188,Urban,3425,30.2,41771.0,26065006500,42.7349992,-84.5302278
5131000700,Sebastian County,Arkansas,AR,1.252,0.125,Urban,6240,40.2,37115.0,05131000700,35.3806536,-94.3878611
39095008700,Lucas County,Ohio,OH,1.251,0.128,Urban,8135,21.9,65400.0,39095008700,41.6433071,-83.7093317
48303001708,Lubbock County,Texas,TX,1.251,-0.265,Urban,2406,19.0,38804.0,48303001708,33.5424891,-101.9285479
29097010300,Jasper County,Missouri,MO,1.251,-0.139,Urban,6746,26.3,59133.0,29097010300,37.1226844,-94.4632261
25017341902,Middlesex County,Massachusetts,MA,1.25,-0.781,Urban,8120,17.0,84522.0,25017341902,42.4372851,-71.0318059
22055001902,Lafayette Parish,Louisiana,LA,1.249,0.106,Urban,7152,22.0,62946.0,22055001902,30.2231858,-92.1082894
6107002203,Tulare County,California,CA,1.249,-0.693,Urban,4363,10.1,58852.0,06107002203,36.2182393,-119.3755911
5143010302,Washington County,Arkansas,AR,1.248,0.132,Urban,13557,16.5,52195.0,05143010302,36.165026,-94.1094502
6013380000,Contra Costa County,California,CA,1.247,-0.728,Urban,5706,9.6,75156.0,06013380000,37.8978024,-122.3577078
22003950200,Allen Parish,Louisiana,LA,1.247,0.088,Urban,5326,29.6,50417.0,22003950200,30.8585444,-92.6232761
51710000201,Norfolk city,Virginia,VA,1.246,-0.277,Urban,2742,11.8,55625.0,51710000201,36.944033,-76.2375183
35001004735,Bernalillo County,New Mexico,NM,1.245,-0.404,Urban,2239,18.7,39250.0,35001004735,35.0490462,-106.7122413
13135050320,Gwinnett County,Georgia,GA,1.243,-0.235,Urban,5598,18.2,37969.0,13135050320,33.9265031,-84.2039184
28035010600,Forrest County,Mississippi,MS,1.242,0.583,Rural,8006,26.9,54480.0,28035010600,31.0822194,-89.2554966
51700032123,Newport News city,Virginia,VA,1.241,-0.278,Urban,5680,12.8,63618.0,51700032123,37.1721258,-76.5372835
18097380402,Marion County,Indiana,IN,1.24,-0.102,Urban,4604,24.3,47022.0,18097380402,39.6991159,-86.0949589
25017321300,Middlesex County,Massachusetts,MA,1.238,-0.774,Urban,7497,4.8,81458.0,25017321300,42.333163,-71.552731
48091310502,Comal County,Texas,TX,1.238,-0.339,Urban,4443,13.5,55337.0,48091310502,29.7061564,-98.076739
4013060903,Maricopa County,Arizona,AZ,1.237,-0.513,Urban,4983,20.1,47440.0,04013060903,33.60171,-112.3203341
47179060502,Washington County,Tennessee,TN,1.236,0.005,Urban,5992,23.5,60683.0,47179060502,36.2825531,-82.4089638
28143950100,Tunica County,Mississippi,MS,1.234,0.629,Rural,6044,12.0,42881.0,28143950100,34.5464572,-90.421177
55059000300,Kenosha County,Wisconsin,WI,1.234,-0.503,Urban,4973,24.7,46583.0,55059000300,42.6122197,-87.8201797
48113000406,Dallas County,Texas,TX,1.233,-0.327,Urban,7200,15.5,57259.0,48113000406,32.8359733,-96.8529643
27145011301,Stearns County,Minnesota,MN,1.232,-0.643,Urban,7846,21.7,66387.0,27145011301,45.5511931,-94.3050918
4013523102,Maricopa County,Arizona,AZ,1.231,-0.508,Urban,5327,31.5,45661.0,04013523102,33.298902,-111.8328861
47189030600,Wilson County,Tennessee,TN,1.23,0.013,Urban,4041,16.4,53750.0,47189030600,36.2063081,-86.3090867
18097354500,Marion County,Indiana,IN,1.229,-0.096,Urban,2549,26.7,64063.0,18097354500,39.7735394,-86.1290704
8031004403,Denver County,Colorado,CO,1.228,-1.094,Urban,4213,11.9,63750.0,08031004403,39.7443925,-104.8948131
54057010600,Mineral County,West Virginia,WV,1.228,0.469,Urban,5203,17.8,46069.0,54057010600,39.4255494,-79.0254904
48201980100,Harris County,Texas,TX,1.228,-0.29,Urban,603,40.0,31818.0,48201980100,29.9853952,-95.3462109
47037019109,Davidson County,Tennessee,TN,1.227,-0.044,Urban,4692,20.6,52653.0,47037019109,36.0587985,-86.6901291
18157000100,Tippecanoe County,Indiana,IN,1.226,-0.071,Urban,2836,15.8,43724.0,18157000100,40.4430402,-86.8892996
26163564900,Wayne County,Michigan,MI,1.226,-0.134,Urban,2086,13.9,36442.0,26163564900,42.2720372,-83.455699
17031806104,Cook County,Illinois,IL,1.226,-0.403,Urban,4206,16.6,52212.0,17031806104,42.0606132,-87.8784621
35001004738,Bernalillo County,New Mexico,NM,1.223,-0.39,Urban,5350,17.6,47957.0,35001004738,35.0318677,-106.7274043
22115950800,Vernon Parish,Louisiana,LA,1.221,0.468,Rural,4796,21.0,53510.0,22115950800,30.9561291,-93.02085
32031002707,Washoe County,Nevada,NV,1.219,-0.395,Urban,4628,13.6,54228.0,32031002707,39.5965779,-119.7602053
37183054112,Wake County,North Carolina,NC,1.218,-0.217,Urban,2931,8.2,66042.0,37183054112,35.8172715,-78.4709733
26077002905,Kalamazoo County,Michigan,MI,1.218,-0.162,Urban,7609,11.0,55291.0,26077002905,42.2670917,-85.6826042
48141010345,El Paso County,Texas,TX,1.218,-0.307,Urban,6959,25.9,57292.0,48141010345,31.6843112,-106.2391057
40109107212,Oklahoma County,Oklahoma,OK,1.216,0.11,Urban,6062,16.0,48264.0,40109107212,35.3862558,-97.5664414
34025805001,Monmouth County,New Jersey,NJ,1.214,-0.544,Urban,5004,10.4,52738.0,34025805001,40.2984446,-74.0649809
21111011712,Jefferson County,Kentucky,KY,1.211,0.077,Urban,4161,13.0,56042.0,21111011712,38.0925613,-85.6800159
39147963300,Seneca County,Ohio,OH,1.209,0.174,Urban,3900,18.7,52917.0,39147963300,41.1441634,-83.2227019
31153010614,Sarpy County,Nebraska,NE,1.208,-0.364,Urban,5076,9.1,58287.0,31153010614,41.1831286,-96.0327827
17077010800,Jackson County,Illinois,IL,1.208,-0.375,Urban,3910,29.1,49643.0,17077010800,37.7624229,-89.2404329
24033807407,Prince George's County,Maryland,MD,1.206,-0.374,Urban,6260,6.8,87380.0,24033807407,39.0676225,-76.9228098
26163586200,Wayne County,Michigan,MI,1.206,-0.122,Urban,6684,16.2,53594.0,26163586200,42.2025928,-83.3108144
1051031000,Elmore County,Alabama,AL,1.205,0.265,Urban,6516,25.1,58750.0,01051031000,32.4977055,-86.3883595
24033807404,Prince George's County,Maryland,MD,1.204,-0.373,Urban,4977,8.5,93882.0,24033807404,39.0368587,-76.9073024
39061006500,Hamilton County,Ohio,OH,1.203,0.144,Urban,5921,20.2,56599.0,39061006500,39.1587728,-84.4796739
36055003805,Monroe County,New York,NY,1.201,-0.46,Urban,7253,34.8,52037.0,36055003805,43.1202701,-77.6271462
48201240801,Harris County,Texas,TX,1.2,-0.274,Urban,5157,22.7,34624.0,48201240801,30.0304915,-95.4173916
26161412000,Washtenaw County,Michigan,MI,1.2,-0.119,Urban,3740,20.5,51806.0,26161412000,42.2403493,-83.5781477
42029301401,Chester County,Pennsylvania,PA,1.199,-0.285,Urban,2810,11.7,59950.0,42029301401,40.234561,-75.6467132
6037920337,Los Angeles County,California,CA,1.198,-0.689,Urban,7257,22.4,56130.0,06037920337,34.3736616,-118.5128742
42071013501,Lancaster County,Pennsylvania,PA,1.197,-0.268,Urban,8695,16.4,59980.0,42071013501,40.0058935,-76.322432
